id,gender,vetek,age,Total_income,Total_km,month
672,m,13.5,47.6,84488,10635,march
673,m,5.2,43.4,102204,11013,march
674,m,16.6,55.5,4033892,9798,march
675,m,10.5,50.6,99522,9474,march
676,m,17.0,38.1,78122,7308,march
677,m,14.4,53.2,114152,8271,march
678,m,7.7,50.0,6339860,7029,march
679,m,10.4,27.0,16890223,13135,march
680,m,18.9,55.5,1366264,8300,march
681,m,4.5,51.2,1802439,9327,march
682,m,10.8,40.9,81682,8105,march
683,unknown,3.6,48.7,80317,7854,march
684,m,169.0,120.3,2363928,8909,march
685,m,7.8,41.3,2013125,10572,march
686,m,5.5,35.1,3232172,10350,march
687,m,9.8,38.1,4318518,10467,march
688,m,4.0,35.8,54668,6212,march
689,m,2.4,57.4,2715334,8382,march
690,m,8.8,14.92367975713193,469792,9285,march
691,m,129.0,38.3,1168066,8017,march
692,m,2.3,36.7,74933,10040,march
693,unknown,9.9,47.4,3192811,9136,march
694,m,8.8,51.0,111562,7824,march
695,m,15.1,34.7,72394,9194,march
696,m,14.7,35.4,124665,8898,march
697,m,15.2,29.3,142219,11308,march
698,m,5.0,56.9,104801,10787,march
699,m,17.8,33.1,4515946,9274,march
700,m,10.6,45.5,7005066,7951,march
701,m,10.7,31.7,105271,8349,march
702,m,12.7,51.8,1897957,10150,march
703,m,7.8,120.3,112999,8341,march
704,f,7.7,52.0,82227,8568,march
705,m,1.7,40.9,123011,7457,march
706,m,112.0,45.8,100643,8666,march
707,m,12.6,50.7,5030494,7463,march
708,m,1.6,34.8,122914,8413,march
709,m,12.6,33.0,360931,9319,march
710,m,7.4,51.7,1072322,15161,march
711,m,17.6,45.9,123662,8922,march
712,f,13.8,120.3,146489,9392,march
713,m,18.2,40.2,2638621,10508,march
714,m,9.7,34.0,104729,11838,march
715,m,5.3,46.2,99023,8961,march
716,m,361.0,34.0,110485,10270,march
717,m,18.7,46.1,4042880,12163,march
718,m,1.7,59.4,99917,9540,march
719,m,356.0,26.9,137313,9455,march
720,m,15.1,58.8,70492,9251,march
721,m,14.4,31.0,67660,7498,march
722,m,18.3,39.8,107903,10784,march
723,unknown,3.7,120.3,77225,7543,march
724,f,16.0,42.1,69887,8384,march
725,m,3.3,33.4,119161,8985,march
726,m,4.5,52.4,980424,9040,march
727,m,16.6,48.2,2793003,9553,march
728,m,2.9,51.8,1498689,11205,march
729,m,9.7,54.0,1975495,8111,march
730,m,1.5,55.1,186169,15325,march
731,unknown,7.5,29.6,906698,8485,march
732,m,179.0,48.3,2605069,11460,march
733,m,13.6,46.5,5337467,8641,march
734,m,11.6,41.5,4033396,9489,march
735,m,4.8,48.4,76439,8527,march
736,m,13.3,38.2,1067447,9483,march
737,m,94.0,52.4,95572,8067,march
738,m,92.0,31.1,3711013,11276,march
739,m,218.0,32.0,79955,8032,march
740,m,9.9,48.8,196109,14624,march
741,m,11.2,36.6,144957,8903,march
742,m,1.4,42.1,1470899,8130,march
743,m,1.1,50.2,1040499,11523,march
744,m,14.3,42.5,2953282,11447,march
745,m,15.9,45.4,2413859,11120,march
746,m,1.6,42.6,219342,11270,march
747,m,242.0,37.8,745752,7759,march
748,f,14.3,35.0,3974704,7985,march
749,m,12.2,34.3,2526983,7650,march
750,m,16.5,51.9,67187,7593,march
751,m,6.5,50.0,3482010,8417,march
752,m,142.0,57.9,3122050,8377,march
753,m,12.8,27.1,3238734,11057,march
754,m,11.8,49.8,116979,8296,march
755,m,14.7,47.4,70186,7650,march
756,unknown,95.0,49.2,94737,9824,march
757,m,13.5,120.3,1331400,7932,march
758,m,3.4,40.2,93705,8485,march
759,m,3.4,38.8,96166,9181,march
760,m,11.1,42.1,113245,9114,march
761,m,8.7,27.7,3266351,7329,march
762,m,14.9,41.6,83700,8030,march
763,m,6.6,31.4,502879,8916,march
764,m,15.0,41.7,89309,8761,march
765,m,296.0,42.0,87125,8275,march
766,m,7.1,56.8,86744,8322,march
767,m,1.2,51.0,91569,8430,march
768,m,6.3,57.9,3083480,9856,march
769,unknown,18.9,53.2,117109,9405,march
770,m,15.9,50.3,105991,8141,march
771,m,12.7,53.8,87047,7232,march
772,m,8.2,42.1,952475,6606,march
773,m,14.6,120.3,102910,6423,march
774,m,17.0,56.5,1041714,9510,march
775,m,9.8,44.5,1556678,7374,march
776,m,15.6,120.3,3391467,11142,march
777,m,16.0,53.6,2153858,9949,march
778,m,4.5,56.9,99715,7192,march
779,m,18.0,30.525708594133494,239314,10613,march
780,m,1.9,46.2,474577,8778,march
781,m,14.1,27.7,2506485,8813,march
782,m,15.8,51.4,70506,8100,march
783,m,9.7,37.7,114897,12367,march
784,m,86.0,48.3,4646399,9585,march
785,m,14.7,24.92932868520902,85572,6852,march
786,m,0.0,40.8,4068003,9558,march
787,m,12.3,53.6,127377,17370,march
788,m,18.3,26.9,118389,9422,march
789,f,8.0,34.1,986970,9694,march
790,m,5.0,31.6,1091150,8427,march
791,m,8.0,54.3,99188,9339,march
792,m,8.7,120.3,108627,9120,march
793,m,12.5,29.3,2581280,10935,march
794,m,12.3,28.8,86441,8582,march
795,m,8.6,44.7,78690,7602,march
796,m,127.0,54.0,63637,6877,march
797,m,5.9,38.9,73647,7729,march
798,m,144.0,29.6,128503,9586,march
799,m,1.1,39.7,50680,7298,march
800,m,15.0,49.8,128177,13676,march
801,m,11.4,36.8,2137375,8702,march
802,m,11.4,31.3,3775700,8112,march
803,m,13.8,33.9,2388739,8004,march
804,m,13.2,26.7,76023,6970,march
805,m,10.5,35.1,5819559,10574,march
806,m,7.6,44.4,49895,6747,march
807,m,12.8,120.3,3611786,7730,march
808,m,4.6,39.6,3116664,9324,march
809,m,17.8,34.6,946095,9287,march
810,m,2.3,38.8,2701204,9759,march
811,m,18.6,120.3,1541464,7384,march
812,m,337.0,49.0,60676,7075,march
813,m,16.7,50.6,112373,10342,march
814,m,18.7,27.4,1201913,8711,march
815,unknown,100.0,58.6,293337,9614,march
816,m,1.0,26.3,103392,10780,march
817,m,7.4,30.1,2112675,8325,march
818,m,4.6,120.3,87266,7580,march
819,m,15.2,27.9,156021,6974,march
820,m,14.0,26.4,100567,8348,march
821,m,4.4,49.9,768738,7591,march
822,unknown,2.9,48.3,78306,9330,march
823,m,125.0,44.7,1780281,8193,march
824,m,2.9,50.5,146865,10085,march
825,m,5.7,34.0,3932599,7951,march
826,m,5.3,28.1,105886,8519,march
827,m,3.2,59.6,3446462,8092,march
828,unknown,1.1,44.9,2031530,7694,march
829,m,194.0,29.6,2593819,10079,march
830,m,5.2,44.2,122492,9087,march
831,m,8.5,48.6,3123046,9172,march
832,m,13.3,120.3,121832,10964,march
833,m,14.0,40.2,1110660,9324,march
834,m,1.8,34.1,4501292,9099,march
835,m,12.8,120.3,6966628,9473,march
836,unknown,74.0,49.5,62810,7890,march
837,m,12.8,30.4,63719,6562,march
838,m,17.2,120.3,63644,6250,march
839,m,1.6,31.1,2771706,9359,march
840,m,109.0,30.2,68856,10426,march
841,m,252.0,42.5,1943145,9159,march
842,m,6.3,42.8,4538886,8667,march
843,f,15.0,34.9,2531792,7533,march
844,m,2.4,41.8,933116,8089,march
845,m,5.5,120.3,78826,7858,march
846,m,17.2,27.4,81235,8593,march
847,m,5.2,45.3,69323,8994,march
848,m,10.1,52.6,3473021,8413,march
849,m,12.1,59.8,881165,9317,march
850,m,1.4,33.7,118567,7968,march
851,m,2.4,37.3,647085,8600,march
852,f,13.3,32.2,114701,9505,march
853,m,2.3,36.8,1869177,7616,march
854,m,18.7,38.5,105021,8886,march
855,m,15.2,58.5,68587,7536,march
856,m,16.7,48.1,65195,7585,march
857,m,3.3,32.2,136878,6904,march
858,m,1.5,32.6,176304,9738,march
859,m,4.2,38.4,111971,9841,march
860,m,16.8,32.7,115073,9541,march
861,m,12.6,42.3,2351868,11769,march
862,f,4.1,48.0,55139,7016,march
863,m,17.6,42.6,784638,7197,march
864,m,8.6,30.0,105261,8524,march
865,m,103.0,52.9,117806,8303,march
866,m,6.1,29.7,98359,12474,march
867,m,10.1,47.8,94616,8518,march
868,m,7.3,26.8,152353,11857,march
869,m,13.3,32.5,93117,8892,march
870,m,2.6,37.2,3571032,8344,march
871,m,7.2,12.210283437653397,3011018,8447,march
872,m,11.6,44.9,123065,9798,march
873,m,16.5,27.4,114367,12961,march
874,m,2.2,32.3,80258,7012,march
875,unknown,16.3,36.7,1713192,8775,march
876,m,5.8,28.9,5399524,8305,march
877,m,16.7,35.2,104029,8244,march
878,m,5.5,30.6,82600,8075,march
879,unknown,3.3,58.7,508177,17781,march
880,m,212.0,39.4,8626999,10233,march
881,m,2.0,47.3,77069,10085,march
882,m,219.0,28.0,70352,8934,march
883,m,15.3,25.94685230501347,3562978,8555,march
884,m,204.0,58.4,615277,9655,march
885,m,6.5,57.1,3326242,9334,march
886,m,10.7,54.0,7329881,7919,march
887,m,9.0,120.3,92265,9098,march
888,m,4.0,120.3,1312593,7405,march
889,unknown,2.0,50.0,111213,6909,march
890,m,17.6,49.7,79942,7894,march
891,m,13.8,50.8,2515704,9985,march
892,m,15.5,59.7,1217086,7475,march
893,m,2.4,33.1,6768453,6663,march
894,m,18.1,41.6,118498,11897,march
895,m,17.3,27.8,89868,8849,march
896,m,10.0,52.8,4347265,10209,march
897,m,2.5,38.0,1626073,8594,march
898,m,9.0,41.2,4032988,8818,march
899,m,10.2,52.9,4000049,8276,march
900,m,9.4,35.8,83375,8776,march
901,m,9.0,50.8,2330426,6798,march
902,m,5.8,57.9,138327,10508,march
903,m,16.7,120.3,3692197,8157,march
904,m,4.0,120.3,1680004,7713,march
905,m,15.8,26.9,821753,6920,march
906,m,5.3,51.6,102101,10853,march
907,f,3.8,55.4,3236290,6157,march
908,m,15.1,33.4,64685,7936,march
909,f,18.5,39.5,51316,6229,march
910,m,209.0,52.5,3635534,8364,march
911,m,13.9,48.1,4491436,8933,march
912,m,16.5,50.2,98488,8658,march
913,m,9.3,47.9,105275,9147,march
914,m,6.4,48.8,75677,8126,march
915,m,13.0,41.3,1668996,7372,march
916,m,18.0,59.4,4140937,8314,march
917,m,17.7,27.0,4343714,11689,march
918,m,2.6,39.3,134304,8194,march
919,m,11.6,28.9,151137,8833,march
920,unknown,14.6,59.3,2547685,7678,march
921,m,17.4,50.2,8550642,8305,march
922,m,292.0,53.0,3832001,9131,march
923,m,7.7,26.6,92212,9874,march
924,m,11.3,58.7,88868,9391,march
925,m,5.5,51.7,6933077,8549,march
926,m,14.0,38.1,89958,7900,march
927,m,9.6,47.8,2760824,8465,march
928,m,14.1,57.4,78166,9410,march
929,m,4.4,36.0,7146003,7961,march
930,m,16.9,48.3,4621492,7235,march
931,m,15.4,56.6,145632,8689,march
932,unknown,12.0,31.9,1869384,8537,march
933,m,14.2,42.9,124624,8481,march
934,m,13.9,26.6,770178,8299,march
935,m,121.0,33.2,110488,14027,march
936,m,11.4,50.2,83375,9209,march
937,m,11.5,49.3,5170214,8557,march
938,m,16.4,58.6,93583,8837,march
939,m,2.4,43.8,81020,9010,march
940,m,9.6,48.3,60549,7896,march
941,m,2.8,29.4,112351,8796,march
942,m,14.9,44.6,4733853,10024,march
943,f,232.0,52.8,71857,7640,march
944,m,14.1,43.7,150267,8486,march
945,m,7.3,34.8,2679379,7957,march
946,m,6.6,47.1,80652,8083,march
947,m,14.9,35.9,3231834,10082,march
948,m,3.6,31.9,92895,6991,march
949,m,12.6,30.7,77702,8979,march
950,m,6.3,29.1,92622,8660,march
951,m,10.5,59.9,238140,11968,march
952,m,4.4,50.9,4220939,7093,march
953,m,14.8,42.1,710991,12219,march
954,m,5.8,36.4,3897523,10436,march
955,m,8.5,30.1,251689,12649,march
956,m,15.6,59.6,1498182,8566,march
957,m,5.3,49.7,75832,9438,march
958,m,2.3,36.9,1584978,7873,march
959,m,13.2,57.4,2933499,8065,march
960,m,9.8,50.1,3474796,9922,march
961,m,6.9,56.7,1550259,9207,march
962,unknown,289.0,48.0,72592,9774,march
963,m,10.8,45.2,78498,8516,march
964,m,6.4,44.5,363257,10102,march
965,m,5.6,60.2,2608650,10307,march
966,m,28.0,41.1,2349589,8640,march
967,m,2.4,50.5,74873,7945,march
968,unknown,2.6,53.8,211335,11015,march
969,f,265.0,57.2,143631,11977,march
970,m,11.4,28.3,70894,7324,march
971,m,15.5,58.2,2259363,7280,march
972,m,1.6,60.2,3350874,8564,march
973,m,15.8,33.8,3170692,10725,march
974,m,8.2,28.7,693675,9537,march
975,m,9.3,40.8,90821,10339,march
976,m,1.9,52.2,87605,8116,march
977,m,3.7,50.6,105866,8845,march
978,m,8.0,34.6,136829,7342,march
979,m,9.9,59.1,169465,10401,march
980,m,2.1,30.3,75029,9188,march
981,m,1.6,56.6,62472,9118,march
982,m,9.4,120.3,111914,8881,march
983,m,14.7,30.3,1162518,9043,march
984,m,10.7,36.6,74957,9527,march
985,m,15.1,46.2,80906,8713,march
986,m,8.6,28.9,109054,8780,march
987,m,13.8,26.8,87226,7952,march
988,m,11.3,26.5,3932785,10361,march
989,m,6.4,120.3,1984548,12201,march
990,m,4.7,30.8,115002,8092,march
991,m,11.1,29.6,44635,5125,march
992,m,17.3,30.4,130262,11797,march
993,m,2.9,29.9,83871,8151,march
994,m,2.6,37.1,81370,8218,march
995,m,3.7,120.3,622495,12388,march
996,m,175.0,36.1,3207497,9147,march
997,m,10.5,55.9,90575,8202,march
998,m,1.4,26.4,68066,7661,march
999,m,14.1,39.4,776382,8280,march
1000,m,4.0,39.6,604761,8511,march
1,f,1.4,37.8,113292,8623,april
2,m,1.0,59.8,2399152,7237,april
3,m,4.7,43.4,4153418,8570,april
4,m,11.7,53.9,2933057,11068,april
5,m,4.7,34.1,2377098,8361,april
6,m,15.1,29.8,5453626,8059,april
7,m,14.1,35.1,685741,8885,april
8,m,13.2,33.7,3938963,8776,april
9,m,8.9,44.7,2556201,11488,april
10,m,6.4,39.8,116895,9674,april
11,m,215.0,33.4,101020,8009,april
12,m,15.6,53.3,3537154,9369,april
13,m,15.2,37.8,71564,8085,april
14,m,1.7,51.0,2272533,10807,april
15,m,4.2,29.3,2559889,8974,april
16,m,8.0,42.2,681969,7120,april
17,m,18.5,120.3,5294500,7599,april
18,m,16.0,30.7,82776,9718,april
19,m,12.4,120.3,164465,8928,april
20,m,18.1,46.4,5264532,9034,april
21,m,7.5,27.1,66485,8017,april
22,m,13.8,44.5,3904447,9808,april
23,m,322.0,45.4,62957,7136,april
24,m,12.8,27.4,4833813,9722,april
25,m,14.6,29.1,112758,11559,april
26,f,2.7,41.9,4152074,9721,april
27,m,12.8,48.7,2492293,6641,april
28,m,4.4,59.6,120820,8704,april
29,m,10.7,40.8,127116,9520,april
30,m,9.2,40.4,121356,9787,april
31,unknown,16.8,31.0,69507,8306,april
32,m,2.4,49.8,4080934,9032,april
33,m,15.2,49.4,85078,9066,april
34,m,18.6,120.3,1411968,10228,april
35,m,4.0,47.7,21070165,13452,april
36,m,16.3,31.8,1584075,6270,april
37,m,12.4,38.1,85643,7749,april
38,unknown,5.9,45.7,924279,8580,april
39,m,1.1,53.1,66208,8205,april
40,m,9.0,30.7,3227799,8983,april
41,m,10.0,31.2,154916,12965,april
42,m,13.9,50.7,3582427,8929,april
43,m,1.2,51.7,101854,9588,april
44,m,8.9,55.4,2664615,12421,april
45,m,11.4,34.7,71226,8172,april
46,m,13.7,29.6,6292942,11127,april
47,m,5.3,35.1,5270047,9434,april
48,m,11.9,57.5,142625,9375,april
49,m,3.0,39.4,4459347,11677,april
50,m,9.0,47.5,89800,9107,april
51,unknown,6.9,33.8,128013,7964,april
52,m,5.2,49.6,378072,9361,april
53,m,7.9,50.8,98850,10832,april
54,m,1.3,51.5,122982,7957,april
55,m,2.7,28.3,7356816,12740,april
56,m,14.0,32.9,985722,8626,april
57,m,16.7,59.4,2111346,9027,april
58,m,6.9,55.5,3417927,9025,april
59,m,8.1,41.1,2201243,7939,april
60,m,11.0,47.8,1845881,11075,april
61,m,16.4,28.7,6322591,6935,april
62,m,4.3,28.3,2571626,14402,april
63,m,12.5,55.9,1099483,7215,april
64,m,5.6,40.4,120856,8427,april
65,unknown,15.7,41.2,2103485,8958,april
66,m,18.9,34.3,83406,7696,april
67,m,130.0,54.7,2518700,8730,april
68,f,351.0,29.5,4944582,7162,april
69,m,11.5,51.4,1005781,9019,april
70,f,4.7,53.3,133993,9793,april
71,m,1.0,34.1,98018,8315,april
72,m,11.5,41.1,48138274,13412,april
73,m,14.7,42.9,95190,8637,april
74,m,15.0,31.6,2383131,11739,april
75,m,6.5,41.7,135139,8210,april
76,unknown,11.5,41.1,551866,6363,april
77,m,8.9,57.8,186225,11948,april
78,m,7.9,30.4,1969301,7717,april
79,m,4.9,36.0,5086376,10871,april
80,m,17.5,52.0,99340,9004,april
81,m,14.4,36.4,1627609,8084,april
82,m,4.0,56.2,176501,14302,april
83,m,8.2,60.0,7803288,7614,april
84,unknown,18.8,30.8,138072,8805,april
85,m,16.7,33.1,3825602,11199,april
86,unknown,5.4,120.3,84397,9312,april
87,m,15.4,42.4,4186580,13198,april
88,m,18.0,38.0,104434,8540,april
89,m,7.5,37.2,234171,10674,april
90,m,11.5,54.5,1018648,10917,april
91,m,2.7,27.9,86475,8821,april
92,m,15.1,36.0,171274,12082,april
93,f,14.3,32.8,3589241,12075,april
94,m,9.2,120.3,78459,7200,april
95,m,14.3,49.4,74452,8538,april
96,m,9.4,31.5,8096706,9902,april
97,m,11.0,56.5,78285,10367,april
98,m,10.5,33.4,99129,10489,april
99,m,5.7,49.7,114708,8382,april
100,m,17.2,32.5,115356,9684,april
101,m,313.0,120.3,82803,9101,april
102,m,11.6,49.6,143050,9046,april
103,m,11.8,58.7,9379343,8403,april
104,unknown,5.7,51.4,2600582,11402,april
105,m,2.2,42.7,90329,8966,april
106,m,1.2,36.7,87547,7676,april
107,m,10.0,44.0,111355,9130,april
108,m,2.9,46.1,3752614,6666,april
109,m,7.3,39.9,3009706,7480,april
110,m,15.7,53.7,3638653,10592,april
111,m,275.0,39.7,3266846,9082,april
112,m,322.0,49.1,1394118,8497,april
113,m,16.9,120.3,118446,9419,april
114,m,337.0,55.5,1252431,8915,april
115,m,17.6,30.6,107961,8714,april
116,m,10.6,37.2,78919,8096,april
117,m,17.1,53.8,3517503,9406,april
118,m,9.3,34.1,1138662,10360,april
119,m,15.4,60.0,633941,10476,april
120,f,7.2,43.8,377134,12294,april
121,m,18.4,53.0,71407,6718,april
122,m,5.7,36.3,1044438,8762,april
123,m,11.5,59.6,5526853,9562,april
124,m,9.5,29.5,121316,9989,april
125,m,9.2,31.5,919362,7899,april
126,m,271.0,47.5,122840,8143,april
127,m,11.8,49.9,1733412,8125,april
128,m,5.9,46.3,2104764,9566,april
129,m,11.3,29.9,5033710,9386,april
130,m,15.0,53.8,1075362,8768,april
131,m,16.0,29.4,115064,10469,april
132,m,17.3,54.9,143864,12349,april
133,m,13.8,37.7,1741417,10041,april
134,m,6.2,59.2,85669,7977,april
135,unknown,10.5,120.3,67421,8153,april
136,m,1.0,52.9,1818756,9294,april
137,m,17.6,52.6,101433,11374,april
138,m,5.5,28.9,86494,8577,april
139,m,8.7,50.8,479935,13619,april
140,m,14.0,120.3,2083615,8342,april
141,m,8.8,39.1,89487,7250,april
142,unknown,14.2,31.7,92298,8317,april
143,m,7.3,120.3,1976643,8496,april
144,m,7.4,37.8,2598214,8781,april
145,m,7.5,44.1,120827,8101,april
146,m,5.6,32.4,3834161,10752,april
147,m,14.7,48.0,83938,10790,april
148,m,9.8,58.8,143264,9326,april
149,m,5.5,46.9,864537,11066,april
150,m,10.2,120.3,5757093,11893,april
151,m,18.7,42.8,5592552,8353,april
152,m,3.3,29.8,414770,6205,april
153,m,18.2,27.1,79468,7912,april
154,m,6.9,120.3,941887,10734,april
155,m,141.0,51.7,87382,9396,april
156,unknown,272.0,59.1,159213,7168,april
157,m,16.2,51.2,5328897,10864,april
158,m,3.0,120.3,101502,8039,april
159,m,235.0,42.5,82026,9147,april
160,m,18.1,29.0,106296,7686,april
161,m,2.9,45.9,135179,8072,april
162,m,12.1,29.8,3690225,7709,april
163,m,9.1,52.5,82905,6796,april
164,m,10.5,34.2,21895201,10992,april
165,f,17.6,44.7,4649377,9402,april
166,m,1.3,120.3,2895393,12544,april
167,m,6.7,31.3,4915875,11241,april
168,m,11.2,55.0,76780,8910,april
169,m,18.0,54.4,164751,10849,april
170,m,16.2,29.1,139202,15333,april
171,m,155.0,43.6,3339951,8727,april
172,m,10.6,50.0,3521060,8199,april
173,m,9.3,40.5,135353,8906,april
174,m,331.0,40.4,145867,10245,april
175,m,7.2,33.0,76189,7161,april
176,m,327.0,30.1,601920,6724,april
177,m,1.9,35.3,3818974,10662,april
178,m,7.8,43.4,6913853,7265,april
179,unknown,15.2,47.1,128665,9020,april
180,m,10.8,42.5,68401,7605,april
181,m,10.0,31.2,85376,8705,april
182,m,14.4,35.0,2332997,12952,april
183,m,14.6,36.2,133374,10820,april
184,m,14.7,40.6,5290402,11632,april
185,m,14.5,29.8,3537062,8566,april
186,m,227.0,60.1,3586711,8519,april
187,m,17.0,43.1,97429,9133,april
188,m,18.5,28.0,69342,8405,april
189,m,5.9,36.0,115589,11074,april
190,m,14.1,51.9,3497342,11462,april
191,m,37.0,44.7,155924,12416,april
192,m,5.7,39.9,4750539,7444,april
193,m,16.4,47.1,4416461,8297,april
194,m,18.7,60.2,4488282,8596,april
195,unknown,8.8,48.4,3317870,9476,april
196,m,4.3,40.5,99925,7713,april
197,m,12.9,38.9,2089431,11815,april
198,m,16.6,35.4,4286366,8304,april
199,m,13.1,43.6,161599,7555,april
200,m,242.0,33.7,3710131,10984,april
201,m,6.1,51.7,128101,9774,april
202,m,4.0,51.3,81854,8241,april
203,m,16.3,53.3,81826,9464,april
204,m,9.8,49.0,68494,8359,april
205,m,9.9,50.5,5138966,10102,april
206,m,5.3,58.5,3547383,7892,april
207,m,3.5,42.2,72324,8761,april
208,m,3.7,51.3,17227406,9594,april
209,m,11.3,41.8,65670,8210,april
210,m,1.9,31.3,103961,11562,april
211,m,8.5,31.0,129239,10115,april
212,m,1.6,40.7,2251242,6660,april
213,m,15.2,34.8,71456,8704,april
214,m,5.9,120.3,101953,7859,april
215,m,7.2,47.1,4535724,7137,april
216,m,14.5,30.7,116761,8737,april
217,m,14.8,58.3,4400061,9669,april
218,m,12.0,54.8,77547,10553,april
219,m,17.3,33.9,63593,8750,april
220,m,7.3,27.2,3659920,8991,april
221,m,3.7,58.3,80054,6937,april
222,m,11.6,33.5,154000,7905,april
223,unknown,5.2,47.5,2533728,9806,april
224,m,9.8,37.0,119315,8749,april
225,m,226.0,120.3,233087,11796,april
226,m,8.2,51.5,3027252,8749,april
227,m,16.2,120.3,82633,7741,april
228,m,9.5,42.7,2165753,11763,april
229,m,7.9,49.4,74353,8658,april
230,m,5.1,32.5,89044,7763,april
231,unknown,17.8,36.8,2904687,9134,april
232,m,13.6,38.5,103954,8720,april
233,m,12.8,32.4,165770,9087,april
234,m,6.2,36.5,95022,8985,april
235,m,9.0,31.7,89614,8840,april
236,m,6.7,36.3,71917,7648,april
237,m,10.7,33.5,6080174,7920,april
238,m,3.6,56.2,141695,8582,april
239,m,360.0,54.8,79750,7990,april
240,m,5.8,120.3,7352435,7903,april
241,m,11.2,30.8,65333,8661,april
242,f,14.5,41.1,8269286,8711,april
243,m,16.7,32.4,89966,7243,april
244,m,3.1,34.8,3660910,10789,april
245,m,13.2,55.0,24893479,13232,april
246,m,15.1,51.5,75714,6946,april
247,m,2.0,47.8,2213157,10401,april
248,m,14.8,31.1,670563,9587,april
249,m,8.2,55.1,194616,9797,april
250,m,48.0,26.3,1259136,7486,april
251,m,11.9,37.4,110116,11335,april
252,m,14.0,34.9,83857,9223,april
253,f,18.0,47.0,2313334,8464,april
254,m,18.2,51.3,108447,8284,april
255,m,15.2,45.3,2498916,9983,april
256,m,8.8,120.3,4185758,8720,april
257,m,4.5,30.4,129743,9128,april
258,m,6.3,37.8,99673,8522,april
259,m,2.7,55.2,117386,8436,april
260,m,1.1,29.2,67669,6625,april
261,m,18.5,30.8,3457669,9244,april
262,m,14.7,58.9,130811,9668,april
263,m,12.2,46.9,2851584,10290,april
264,m,12.7,53.7,91107,11473,april
